date,Agropecuária,Indústria,Infraestrutura,Comércio e serviços,Total
2016-02-01,1132.2000679513314,2354.3876691589912,2019.9931457416546,1435.6523143514494,6942.233197203426
2016-03-01,1210.0142485251395,2182.816073022583,2282.899907592885,1433.6296468754526,7109.35987601606
2016-04-01,1361.9131503283922,1706.3699853583594,3277.8775074292294,1760.4383677330716,8106.599010849053
2016-05-01,1302.4968243112078,2171.951220631125,1989.044336047058,2198.097959948518,7661.590340937909
2016-06-01,1327.2262610389737,3405.443450790496,2904.9196681982216,1739.573867668302,9377.163247695993
2016-07-01,1146.9146660004249,3915.4173559944293,2602.351575350599,1886.3026062849347,9550.986203630388
2016-08-01,920.823289569951,4409.975308855123,1053.560020434086,1353.0516320928448,7737.410250952005
2016-09-01,1166.0240502982115,2849.9617471756796,2061.5172678189338,1458.9994457460107,7536.502511038836
2016-10-01,1415.2824182615238,2579.982632956063,2253.301009527374,1324.6589115255456,7573.224972270506
2016-11-01,1541.7044170415527,1942.5766951900787,2568.177266353016,2336.1774809814206,8388.635859566068
2016-12-01,1923.9395274419514,4810.830179390552,3974.5306488726264,2422.621487450305,13131.921843155436
2017-01-01,1421.8833427823317,1042.0169889362974,1589.39677215661,1183.9670812462705,5237.264185121509
2017-02-01,1171.1194326325542,1077.2334117877308,2177.695813508746,1432.4120874602866,5858.460745389318
2017-03-01,1108.8963303282285,1349.7285115058828,1809.464472106511,1303.1859073747337,5571.275221315355
2017-04-01,1047.5016454558886,1530.834847470659,3118.8441629392305,1259.127742310806,6956.308398176584
2017-05-01,1327.4539486460283,1499.0499020387626,2652.699261954566,1485.701274889929,6964.9043875292855
2017-06-01,1522.1716450845506,1219.1935555152195,2072.903467955648,1567.4811224308714,6381.74979098629
2017-07-01,1364.8092745057309,2334.2256492330735,2529.962012835042,1140.2113487076845,7369.208285281531
2017-08-01,1249.6873848801238,1278.0487107068302,1493.5182946658795,1155.3104150182853,5176.5648052711185
2017-09-01,1228.543067659672,926.1343985350591,2301.413006592057,1041.0014267283116,5497.0918995151
2017-10-01,1470.1581990209645,1163.99768402267,1901.0839599912028,1135.7130325870176,5670.952875621854
2017-11-01,1471.1744377748123,1206.3754161318998,2512.0405869871865,1194.0309548198422,6383.621395713741
2017-12-01,1386.3783938656584,1873.7772476208922,5260.4262634613615,1982.2659241589556,10502.847829106868
2018-01-01,1009.9509276489932,451.0647777262605,1489.8685402222243,1208.2127450518537,4159.096990649332
2018-02-01,770.2970714254653,554.5778309998406,1166.074402576136,688.5496329368062,3179.4989379382478
2018-03-01,1145.4200742747084,842.0955552358274,1721.3414660964806,957.7677469736042,4666.624842580621
2018-04-01,1019.1784811718327,956.0417384537122,1643.0090179290407,748.0962732681378,4366.325510822724
2018-05-01,1130.527206384044,1144.0729856611588,3756.831472248759,1447.2404875207028,7478.672151814664
2018-06-01,1093.2429993283024,1506.5529088256535,2013.6105444554712,1216.3440822812768,5829.750534890703
2018-07-01,1007.0453811548443,777.533909207865,2815.712386110073,934.1455398987587,5534.437216371542
2018-08-01,1330.2906347863925,1199.029821156719,2506.502832939855,1056.828976712437,6092.652265595403
2018-09-01,1463.5252660552628,1171.4723643693605,1531.3111559942608,814.3231667392353,4980.631953158119
